timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-07T15:02:31.785116+07:00,Hải Phòng,94,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,42%
2026-01-07T16:05:08.447220+07:00,Hải Phòng,103,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,48%
2026-01-07T17:02:02.844521+07:00,Hải Phòng,110,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,48%
2026-01-07T18:01:43.290859+07:00,Hải Phòng,118,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,52%
2026-01-07T19:02:42.570786+07:00,Hải Phòng,113,/dl/assets/svg/weather/ic-weather-01n.svg,11.1 km/h,59%
2026-01-07T20:14:24.375238+07:00,Hải Phòng,108,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,67%
2026-01-07T21:02:57.115038+07:00,Hải Phòng,108,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,67%
2026-01-07T22:02:35.766370+07:00,Hải Phòng,119,/dl/assets/svg/weather/ic-weather-01n.svg,9.3 km/h,67%
2026-01-07T23:02:37.130276+07:00,Hải Phòng,115,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,67%
2026-01-08T00:04:43.300521+07:00,Hải Phòng,113,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,67%
2026-01-08T01:02:36.301025+07:00,Hải Phòng,115,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,76%
2026-01-08T02:03:50.943191+07:00,Hải Phòng,81,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,82%
2026-01-08T03:01:44.308912+07:00,Hải Phòng,82,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,76%
2026-01-08T04:01:41.838774+07:00,Hải Phòng,88,/dl/assets/svg/weather/ic-weather-01n.svg,7.4 km/h,76%
2026-01-08T05:01:50.635915+07:00,Hải Phòng,104,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,82%
2026-01-08T06:02:21.541862+07:00,Hải Phòng,109,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,87%
2026-01-08T07:05:45.592171+07:00,Hải Phòng,117,/dl/assets/svg/weather/ic-weather-02n.svg,3.7 km/h,82%
2026-01-08T08:29:45.819177+07:00,Hải Phòng,115,/dl/assets/svg/weather/ic-weather-01d.svg,1.8 km/h,71%
2026-01-08T09:36:39.154505+07:00,Hải Phòng,96,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,51%
2026-01-08T10:29:38.301998+07:00,Hải Phòng,99,/dl/assets/svg/weather/ic-weather-01d.svg,1.8 km/h,37%
2026-01-08T11:15:01.388359+07:00,Hải Phòng,108,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,34%
2026-01-08T12:04:21.151513+07:00,Hải Phòng,108,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,34%
2026-01-08T13:02:26.130744+07:00,Hải Phòng,95,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,32%
2026-01-08T14:04:09.460638+07:00,Hải Phòng,86,/dl/assets/svg/weather/ic-weather-01d.svg,11.1 km/h,28%
2026-01-08T15:02:18.522136+07:00,Hải Phòng,82,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,25%
2026-01-08T16:04:46.065348+07:00,Hải Phòng,86,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,26%
2026-01-08T17:02:22.230739+07:00,Hải Phòng,96,/dl/assets/svg/weather/ic-weather-01d.svg,11.1 km/h,40%
2026-01-08T18:01:45.708849+07:00,Hải Phòng,127,/dl/assets/svg/weather/ic-weather-01d.svg,13 km/h,42%
2026-01-08T19:02:45.118812+07:00,Hải Phòng,123,/dl/assets/svg/weather/ic-weather-01n.svg,9.3 km/h,48%
2026-01-08T20:14:45.671200+07:00,Hải Phòng,102,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,59%
2026-01-08T21:03:23.690371+07:00,Hải Phòng,107,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,59%
2026-01-08T22:03:11.342107+07:00,Hải Phòng,112,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,59%
2026-01-08T23:02:48.299434+07:00,Hải Phòng,132,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,63%
2026-01-09T00:05:31.874663+07:00,Hải Phòng,131,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,63%
2026-01-09T01:02:09.429411+07:00,Hải Phòng,153,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,72%
2026-01-09T02:03:06.708053+07:00,Hải Phòng,117,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,72%
2026-01-09T03:02:24.521591+07:00,Hải Phòng,129,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,71%
2026-01-09T04:01:42.724551+07:00,Hải Phòng,110,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,76%
2026-01-09T05:02:05.349344+07:00,Hải Phòng,112,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,82%
2026-01-09T06:01:49.216075+07:00,Hải Phòng,111,/dl/assets/svg/weather/ic-weather-01n.svg,3.7 km/h,82%
2026-01-09T07:05:44.398749+07:00,Hải Phòng,98,/dl/assets/svg/weather/ic-weather-01n.svg,5.5 km/h,87%
2026-01-09T08:29:54.542648+07:00,Hải Phòng,134,/dl/assets/svg/weather/ic-weather-01d.svg,3.7 km/h,76%
2026-01-09T09:37:08.601006+07:00,Hải Phòng,124,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,51%
2026-01-09T10:29:46.521145+07:00,Hải Phòng,103,/dl/assets/svg/weather/ic-weather-01d.svg,18.5 km/h,34%
2026-01-09T11:15:17.058782+07:00,Hải Phòng,99,/dl/assets/svg/weather/ic-weather-01d.svg,13 km/h,32%
2026-01-09T12:04:51.928962+07:00,Hải Phòng,96,/dl/assets/svg/weather/ic-weather-01d.svg,13 km/h,32%
2026-01-09T13:02:27.663331+07:00,Hải Phòng,92,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,30%
2026-01-09T14:04:46.861086+07:00,Hải Phòng,92,/dl/assets/svg/weather/ic-weather-01d.svg,9.3 km/h,32%
2026-01-09T15:02:31.957403+07:00,Hải Phòng,93,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,35%
2026-01-09T15:28:27.924346+07:00,Hải Phòng,102,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,35%
2026-01-09T15:56:58.331101+07:00,Hải Phòng,102,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,35%
2026-01-09T15:58:00.516137+07:00,Hải Phòng,102,/dl/assets/svg/weather/ic-weather-01d.svg,7.4 km/h,35%
