timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-05T03:01:50.509685+07:00,Hà Nội,192,/dl/assets/svg/weather/ic-weather-04n.svg,7.2 km/h,87%
2026-01-05T04:01:40.887724+07:00,Hà Nội,187,/dl/assets/svg/weather/ic-weather-04n.svg,8.6 km/h,86%
2026-01-05T05:01:25.695572+07:00,Hà Nội,174,/dl/assets/svg/weather/ic-weather-04n.svg,7.9 km/h,87%
2026-01-05T06:02:01.104289+07:00,Hà Nội,172,/dl/assets/svg/weather/ic-weather-04n.svg,6.8 km/h,86%
2026-01-05T07:05:55.306984+07:00,Hà Nội,173,/dl/assets/svg/weather/ic-weather-04d.svg,7.1 km/h,87%
2026-01-05T08:30:10.769545+07:00,Hà Nội,166,/dl/assets/svg/weather/ic-weather-04d.svg,8.5 km/h,82%
2026-01-05T09:44:27.532837+07:00,Hà Nội,163,/dl/assets/svg/weather/ic-weather-04d.svg,10.5 km/h,81%
2026-01-05T10:33:57.153125+07:00,Hà Nội,137,/dl/assets/svg/weather/ic-weather-04d.svg,12.7 km/h,78%
2026-01-05T11:23:56.907239+07:00,Hà Nội,94,/dl/assets/svg/weather/ic-weather-04d.svg,15.2 km/h,80%
2026-01-05T12:11:53.177195+07:00,Hà Nội,68,/dl/assets/svg/weather/ic-weather-04d.svg,15.7 km/h,76%
2026-01-05T13:04:12.710220+07:00,Hà Nội,68,/dl/assets/svg/weather/ic-weather-04d.svg,18.1 km/h,74%
2026-01-05T14:07:07.826992+07:00,Hà Nội,54,/dl/assets/svg/weather/ic-weather-04d.svg,17.4 km/h,76%
2026-01-05T15:02:43.313314+07:00,Hà Nội,57,/dl/assets/svg/weather/ic-weather-04d.svg,16.7 km/h,72%
2026-01-05T16:05:08.143851+07:00,Hà Nội,61,/dl/assets/svg/weather/ic-weather-04d.svg,15.7 km/h,72%
2026-01-05T17:02:35.039489+07:00,Hà Nội,63,/dl/assets/svg/weather/ic-weather-04d.svg,13.5 km/h,68%
2026-01-05T18:01:55.524485+07:00,Hà Nội,73,/dl/assets/svg/weather/ic-weather-04d.svg,13.5 km/h,68%
2026-01-05T19:02:33.956253+07:00,Hà Nội,79,/dl/assets/svg/weather/ic-weather-04n.svg,13.5 km/h,67%
2026-01-05T20:14:55.628285+07:00,Hà Nội,92,/dl/assets/svg/weather/ic-weather-04n.svg,13 km/h,67%
2026-01-05T21:03:04.251830+07:00,Hà Nội,92,/dl/assets/svg/weather/ic-weather-04n.svg,13.8 km/h,67%
2026-01-05T22:02:41.395436+07:00,Hà Nội,94,/dl/assets/svg/weather/ic-weather-04n.svg,12.1 km/h,67%
2026-01-05T23:01:57.932433+07:00,Hà Nội,88,/dl/assets/svg/weather/ic-weather-04n.svg,12.1 km/h,67%
2026-01-06T00:03:24.666706+07:00,Hà Nội,90,/dl/assets/svg/weather/ic-weather-04n.svg,11.4 km/h,68%
2026-01-06T01:02:21.908476+07:00,Hà Nội,89,/dl/assets/svg/weather/ic-weather-04n.svg,11.4 km/h,68%
2026-01-06T02:03:36.149560+07:00,Hà Nội,93,/dl/assets/svg/weather/ic-weather-04n.svg,12.1 km/h,71%
2026-01-06T03:01:47.869912+07:00,Hà Nội,82,/dl/assets/svg/weather/ic-weather-04n.svg,12.1 km/h,71%
2026-01-06T04:01:24.698445+07:00,Hà Nội,80,/dl/assets/svg/weather/ic-weather-04n.svg,12.5 km/h,72%
2026-01-06T05:01:32.958623+07:00,Hà Nội,79,/dl/assets/svg/weather/ic-weather-04n.svg,12.6 km/h,72%
2026-01-06T06:01:38.640681+07:00,Hà Nội,79,/dl/assets/svg/weather/ic-weather-04n.svg,12.2 km/h,72%
2026-01-06T07:05:12.660284+07:00,Hà Nội,79,/dl/assets/svg/weather/ic-weather-04d.svg,15.6 km/h,72%
2026-01-06T08:29:47.091618+07:00,Hà Nội,77,/dl/assets/svg/weather/ic-weather-04d.svg,17.5 km/h,71%
2026-01-06T09:36:15.510322+07:00,Hà Nội,81,/dl/assets/svg/weather/ic-weather-04d.svg,19.8 km/h,71%
2026-01-06T10:29:32.512424+07:00,Hà Nội,84,/dl/assets/svg/weather/ic-weather-04d.svg,20.6 km/h,69%
2026-01-06T11:14:49.873900+07:00,Hà Nội,82,/dl/assets/svg/weather/ic-weather-04d.svg,22.5 km/h,65%
2026-01-06T12:04:25.206461+07:00,Hà Nội,84,/dl/assets/svg/weather/ic-weather-04d.svg,22.7 km/h,66%
2026-01-06T13:02:21.220652+07:00,Hà Nội,71,/dl/assets/svg/weather/ic-weather-04d.svg,19.5 km/h,61%
2026-01-06T14:04:57.006527+07:00,Hà Nội,67,/dl/assets/svg/weather/ic-weather-04d.svg,15.1 km/h,56%
2026-01-06T15:02:13.131546+07:00,Hà Nội,74,/dl/assets/svg/weather/ic-weather-04d.svg,15.1 km/h,56%
2026-01-06T16:04:10.479756+07:00,Hà Nội,81,/dl/assets/svg/weather/ic-weather-04d.svg,14.7 km/h,58%
2026-01-06T17:02:14.508029+07:00,Hà Nội,86,/dl/assets/svg/weather/ic-weather-04d.svg,13.5 km/h,58%
2026-01-06T18:01:29.576238+07:00,Hà Nội,102,/dl/assets/svg/weather/ic-weather-04d.svg,13.5 km/h,58%
2026-01-06T19:02:31.953648+07:00,Hà Nội,112,/dl/assets/svg/weather/ic-weather-04n.svg,10.5 km/h,72%
2026-01-06T20:13:16.090786+07:00,Hà Nội,105,/dl/assets/svg/weather/ic-weather-04n.svg,11 km/h,76%
2026-01-06T21:02:03.008927+07:00,Hà Nội,109,/dl/assets/svg/weather/ic-weather-04n.svg,11 km/h,76%
2026-01-06T22:01:54.923710+07:00,Hà Nội,102,/dl/assets/svg/weather/ic-weather-04n.svg,10.4 km/h,77%
2026-01-06T23:02:09.373489+07:00,Hà Nội,94,/dl/assets/svg/weather/ic-weather-04n.svg,9.9 km/h,80%
2026-01-07T00:04:05.431847+07:00,Hà Nội,88,/dl/assets/svg/weather/ic-weather-04n.svg,9.3 km/h,86%
2026-01-07T01:02:27.619322+07:00,Hà Nội,90,/dl/assets/svg/weather/ic-weather-04n.svg,9.3 km/h,86%
2026-01-07T02:01:40.547611+07:00,Hà Nội,91,/dl/assets/svg/weather/ic-weather-04n.svg,10.5 km/h,79%
